-1.72706556,-1.97996116,0.58506954,0.07987797,0.05915941,0.38621345,-0.91703808,0.25748560,0.03704517,0.44999999,0.50368273,0.00000000,-0.76837951,2.00000000,-1.15038228,-0.29126835,-0.40000001,-1.44470203,-0.71098363,1.20012236,1.23708034,-1.72207832,-0.32169285,-0.40000001,0.16794117,-0.43290243,0.08976684,1.11373091,-0.32803553,-0.09507017,-0.68371153,0.08231738,-0.04720933,0.61708850,-0.07523961,-0.02160106
-1.72993600,-1.94489002,0.57810032,0.08666079,0.06778137,0.36962339,-0.92264521,0.28317633,0.02863329,0.44999999,0.32567701,0.00000000,-0.67457050,2.00000000,-1.18668783,-0.29126835,-0.40000001,-1.26997423,-0.58291811,0.98515809,1.51351058,-1.46000421,-0.16169286,-0.40000001,0.20855567,-0.40128699,0.04705533,1.12140548,-0.35229900,-0.15698230,-0.74943411,0.10788751,-0.01175170,0.71566904,-0.06385487,-0.03220923
-1.73598254,-1.91439700,0.57317257,0.08948908,0.07951412,0.34743360,-0.93003178,0.28589863,0.01860910,0.44999999,0.09033936,0.00000000,-0.57791018,2.00000000,-1.17707074,-0.29126835,-0.40000001,-1.10164762,-0.45938092,0.81298798,1.76044834,-1.20745206,-0.00169286,-0.40000001,0.25211757,-0.36502251,0.00731695,1.12706017,-0.39063901,-0.17878291,-0.80604237,0.13126107,0.01461777,0.85780078,-0.07196270,-0.05882919
-1.74519598,-1.88949156,0.57312024,0.08422384,0.09225269,0.31946650,-0.93932790,0.26206973,0.02875981,0.44999999,-0.18641059,0.00000000,-0.49145117,2.00000000,-1.09116459,-0.30998209,-0.40000001,-0.96148998,-0.42385724,0.69798422,1.89562535,-0.98315972,0.15830715,-0.40000001,0.29025221,-0.30920267,-0.03485604,1.11128747,-0.41000000,-0.15035865,-0.83718657,0.14875606,0.02630109,1.01178300,-0.09627759,-0.09148474
-1.75791562,-1.86990118,0.57837987,0.06990218,0.10258495,0.28715754,-0.94980556,0.21692589,0.04826916,0.44999999,-0.45189926,-0.01216800,-0.42982331,2.00000000,-0.99459100,-0.36001727,-0.40000001,-0.88039029,-0.43144938,0.54774016,1.98039651,-0.78927135,0.31830716,-0.40000001,0.31786972,-0.23421776,-0.07625898,1.05983758,-0.41000000,-0.11192538,-0.83445621,0.14351921,0.02290648,1.13870680,-0.12674066,-0.11684685
-1.77331412,-1.85547411,0.58778727,0.04902164,0.10882038,0.24766353,-0.96146649,0.14996806,0.06055700,0.44999999,-0.66852897,-0.04842764,-0.39045173,2.00000000,-0.94100493,-0.40000001,-0.40000001,-0.87346518,-0.48995069,0.40096071,2.00000000,-0.72321767,0.40000001,-0.40000001,0.32677492,-0.14771755,-0.12006278,0.97042048,-0.38288698,-0.08259777,-0.80092353,0.11232618,0.00904008,1.22000670,-0.14870825,-0.11841833
-1.79011583,-1.84574485,0.59882349,0.02379584,0.10973345,0.19929789,-0.97348481,0.06705168,0.07195023,0.44999999,-0.82244486,-0.10250703,-0.35392281,2.00000000,-0.96873128,-0.40000001,-0.40000001,-0.90131432,-0.47038934,0.28626662,1.99625754,-0.87327504,0.39527062,-0.40000001,0.32416579,-0.06816688,-0.14205107,0.86569768,-0.34292382,-0.06133677,-0.75571328,0.05812738,0.00245922,1.25528419,-0.14376712,-0.09839217
-1.80706811,-1.83918774,0.60936022,-0.00319517,0.10828386,0.13815691,-0.98446792,-0.05372149,0.09047959,0.44999999,-0.93100929,-0.16210777,-0.30364501,2.00000000,-1.02287340,-0.40000001,-0.40000001,-0.89630049,-0.36276948,0.19525051,1.99484146,-1.12582719,0.28759611,-0.40000001,0.31324276,-0.00337302,-0.14863771,0.77672064,-0.29066712,-0.02873147,-0.70887446,-0.00346893,0.00773189,1.25186181,-0.09657358,-0.06274631
-1.82198894,-1.83462346,0.61580265,-0.02782519,0.10869096,0.06896255,-0.99129015,-0.19272193,0.11384840,0.44999999,-0.99890774,-0.22466302,-0.23388863,2.00000000,-1.09367859,-0.40000001,-0.40000001,-0.84551930,-0.25762016,0.16080987,1.99484146,-1.35011947,0.12759611,-0.40000001,0.29677406,0.04209135,-0.16737393,0.74127251,-0.22385618,-0.02076828,-0.65995091,-0.06726509,0.02458215,1.22412503,-0.00651766,-0.02864203
-1.83362865,-1.83013487,0.61638331,-0.04803494,0.11044247,-0.00525198,-0.99270719,-0.33593175,0.12695716,0.44999999,-1.03556812,-0.27926141,-0.13890514,2.00000000,-1.16614401,-0.40000001,-0.40000001,-0.77463198,-0.17150505,0.16859338,1.99484146,-1.54400790,-0.03240389,-0.40000001,0.26784068,0.07623032,-0.20214023,0.73849219,-0.18272163,-0.03216863,-0.61408550,-0.10584180,0.02655775,1.19268143,0.06250677,-0.02476859
-1.84196270,-1.82495534,0.61078429,-0.06449512,0.11433344,-0.08215521,-0.98793662,-0.47867194,0.12431948,0.44999999,-1.03675461,-0.32625625,-0.01410648,2.00000000,-1.21242976,-0.40000001,-0.40000001,-0.72774172,-0.10934407,0.19391188,1.99484146,-1.68798327,-0.19240388,-0.40000001,0.24358140,0.09977213,-0.22889301,0.77196759,-0.20128444,-0.04470667,-0.57761490,-0.10189150,0.00049079,1.18036759,0.07829542,-0.05287162
-1.84785581,-1.81976271,0.60251260,-0.07763037,0.11968342,-0.15642045,-0.97733420,-0.61337727,0.10919470,0.44999999,-1.00444865,-0.36840439,0.13508005,2.00000000,-1.20359349,-0.40000001,-0.40000001,-0.71958363,-0.07069639,0.23040943,1.99858379,-1.79999995,-0.34767452,-0.40000001,0.22560187,0.12615107,-0.28332424,0.82287037,-0.24124758,-0.06238426,-0.55186534,-0.06656183,-0.04430198,1.18552709,0.05593848,-0.09240130
-1.85120666,-1.81562209,0.59500033,-0.08692481,0.12608188,-0.21994253,-0.96341723,-0.71924096,0.08928850,0.44999999,-0.95608509,-0.40604019,0.27838480,2.00000000,-1.15277839,-0.40000001,-0.40000001,-0.74075669,-0.08758192,0.22494324,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.20939499,0.15161288,-0.35619435,0.85922229,-0.28604022,-0.10118630,-0.52896059,-0.03465167,-0.08167276,1.19782448,0.00515403,-0.13984646
-1.85374463,-1.81355631,0.59201074,-0.09363332,0.13034377,-0.27689931,-0.94740176,-0.80558795,0.06707997,0.44999999,-0.89023554,-0.44524375,0.40928459,2.00000000,-1.08013940,-0.40000001,-0.40000001,-0.77419931,-0.09355719,0.18467763,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.18820935,0.17545521,-0.42080376,0.84145540,-0.32711464,-0.12316123,-0.51534176,-0.02224410,-0.08680218,1.20788836,-0.06350171,-0.16751714
-1.85664833,-1.81417978,0.59568256,-0.09787741,0.13168806,-0.32847723,-0.93015105,-0.87596685,0.05145999,0.44999999,-0.80892563,-0.48575553,0.50565499,2.00000000,-0.98454767,-0.40000001,-0.40000001,-0.81943315,-0.09443049,0.14532875,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.17292449,0.19088019,-0.46937844,0.78737551,-0.31361523,-0.12814303,-0.50867921,-0.03545088,-0.04940555,1.19947636,-0.09543193,-0.15945955
-1.86035836,-1.81737888,0.60606426,-0.09490012,0.12675154,-0.37294534,-0.91424274,-0.92241395,0.03522145,0.44999999,-0.73328215,-0.51547813,0.54961395,2.00000000,-0.87693173,-0.40000001,-0.40000001,-0.86867589,-0.08769437,0.11458239,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.16431981,0.17923391,-0.46193740,0.70090848,-0.25011218,-0.13160604,-0.50663286,-0.06939656,0.00409706,1.14797604,-0.06993684,-0.13866667
-1.86438799,-1.82219601,0.61913675,-0.08632977,0.11529497,-0.41060165,-0.90036690,-0.94861186,0.01930085,0.44999999,-0.68286383,-0.53781509,0.55044079,2.00000000,-0.79040647,-0.40000001,-0.40000001,-0.92283690,-0.07509982,0.08750900,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.15995726,0.14932485,-0.38035968,0.61682004,-0.19164482,-0.11429273,-0.50631863,-0.11382920,0.05405395,1.06147385,-0.01366447,-0.12727249
-1.86942804,-1.82660270,0.63024962,-0.07741862,0.09833390,-0.44306245,-0.88771194,-0.96357113,0.00845260,0.44999999,-0.65467447,-0.56125259,0.52892172,2.00000000,-0.73417604,-0.40000001,-0.40000001,-0.99451363,-0.06742035,0.06857886,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.16008189,0.12103476,-0.28408280,0.56804353,-0.14422418,-0.08495547,-0.51377404,-0.14784443,0.09322290,0.97023660,0.05217672,-0.12564565
-1.87483668,-1.82920337,0.63554174,-0.06820252,0.07866327,-0.46635652,-0.87844872,-0.96813768,0.00072281,0.44999999,-0.65478492,-0.57821208,0.49322969,2.00000000,-0.69816083,-0.40000001,-0.40000001,-1.08216047,-0.05539141,0.04783158,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.16438809,0.09720794,-0.18483879,0.56545621,-0.11873698,-0.05305154,-0.51975495,-0.15698162,0.09245338,0.88926786,0.08580370,-0.14967197
-1.87882602,-1.82995939,0.63412315,-0.05932713,0.06046508,-0.48255417,-0.87176019,-0.95913792,-0.00151285,0.44999999,-0.69333911,-0.57230294,0.43744248,2.00000000,-0.68595326,-0.40000001,-0.40000001,-1.17335737,-0.03962917,0.03052436,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.16439277,0.07474997,-0.08101879,0.59419686,-0.15517139,-0.02842727,-0.52602577,-0.14638349,0.05892355,0.83339357,0.06583781,-0.18850552
-1.88038909,-1.82947302,0.62686753,-0.05852517,0.05127537,-0.48939568,-0.86858362,-0.93169695,0.02594476,0.44999999,-0.76167816,-0.53087068,0.36547223,2.00000000,-0.71598893,-0.40000001,-0.40000001,-1.25870180,-0.02318246,0.03115865,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.15287679,0.07313391,-0.02342565,0.67003870,-0.21982835,-0.00766378,-0.51918298,-0.13211517,0.02749463,0.81715536,0.00412569,-0.23030680
-1.88030541,-1.82912028,0.61785829,-0.06515408,0.05116545,-0.48872694,-0.86849475,-0.88190079,0.08387382,0.44999999,-0.83740479,-0.43762928,0.26942205,2.00000000,-0.79622257,-0.40000001,-0.40000001,-1.33142674,-0.00933901,0.05716520,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.15611391,0.08036236,-0.02833341,0.77453125,-0.23925303,-0.00550470,-0.49493393,-0.11953939,0.00520644,0.82444191,-0.07985760,-0.26636073
-1.87919247,-1.83015049,0.61260045,-0.06965730,0.05178594,-0.47825781,-0.87391967,-0.80010045,0.13758443,0.44999999,-0.90572125,-0.31695524,0.16863078,2.00000000,-0.89700377,-0.40000001,-0.40000001,-1.39326441,-0.00047863,0.10027720,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.20764896,0.07997882,-0.05414411,0.87619245,-0.20520814,-0.02765462,-0.45604292,-0.12019054,-0.00896946,0.80537015,-0.16000766,-0.29007176
-1.87897480,-1.83301914,0.61327952,-0.07318025,0.04930061,-0.46111876,-0.88294029,-0.68974519,0.18525015,0.44999999,-0.94590294,-0.19823696,0.08328839,2.00000000,-0.99364436,-0.39532432,-0.40000001,-1.44260669,-0.00778334,0.16867226,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.30444533,0.08188803,-0.08080505,0.95900941,-0.15793228,-0.04820017,-0.43047100,-0.12535200,0.00474357,0.76938152,-0.19370140,-0.29144073
-1.88001382,-1.83714032,0.61996543,-0.07337928,0.04693589,-0.42445713,-0.90124840,-0.53285217,0.22717695,0.44999999,-0.95715177,-0.09686789,0.01450502,2.00000000,-1.08507645,-0.38506520,-0.40000001,-1.47718251,-0.01057504,0.25331804,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.42219287,0.07944039,-0.10675669,1.02414703,-0.09728686,-0.05881012,-0.38284591,-0.14120725,0.04848657,0.68550795,-0.16664442,-0.24154279
-1.88220203,-1.84143031,0.62981814,-0.06943203,0.04452512,-0.36931565,-0.92563635,-0.33000800,0.24998699,0.44999999,-0.92778766,-0.02532311,-0.02533244,2.00000000,-1.15034652,-0.36763057,-0.40000001,-1.48481882,-0.02506495,0.34989345,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.53528118,0.07873342,-0.15769461,1.05521548,-0.01509634,-0.10361563,-0.33162186,-0.15930428,0.07972078,0.59302729,-0.11420172,-0.15804416
-1.88446093,-1.84427834,0.63980073,-0.06097182,0.04376252,-0.29503936,-0.95253301,-0.09045162,0.25000000,0.44999999,-0.86570358,0.00000000,-0.03830270,2.00000000,-1.16902399,-0.34522948,-0.40000001,-1.45610690,-0.03601216,0.44678569,2.00000000,-1.79999995,-0.40000001,-0.40000001,0.60662347,0.08590223,-0.23252466,1.04642391,0.06192802,-0.19213527,-0.28474793,-0.17053607,0.06981039,0.52876151,-0.06973813,-0.11867166
-1.88546252,-1.84587133,0.64533353,-0.05311698,0.04906212,-0.21503435,-0.97392595,0.15563172,0.24800099,0.44999999,-0.78251642,0.00000000,-0.04699672,2.00000000,-1.16949332,-0.31998679,-0.40000001,-1.39072680,-0.04356853,0.54475260,2.00000000,-1.79999995,-0.38863087,-0.40000001,0.61513990,0.10348278,-0.30665657,1.01742256,0.10380921,-0.25663233,-0.24499153,-0.15293975,0.01268228,0.52623433,-0.04965059,-0.12117925
-1.88381767,-1.84713328,0.64442992,-0.04550680,0.06154882,-0.13982573,-0.98721308,0.38828963,0.24478430,0.44999999,-0.69569373,0.00000000,-0.06783627,2.00000000,-1.17910862,-0.29258573,-0.40000001,-1.29063761,-0.06166634,0.64359957,2.00000000,-1.79999995,-0.36624932,-0.40000001,0.58411169,0.11305264,-0.36895558,0.99876738,0.12657218,-0.31226164,-0.18029892,-0.13298729,-0.06245390,0.54145408,-0.08163074,-0.10667137
-1.88101506,-1.84924674,0.63744444,-0.04228329,0.07520961,-0.08480429,-0.99265498,0.57869554,0.24148659,0.44999999,-0.60607481,0.00000000,-0.08510081,2.00000000,-1.18348289,-0.26510450,-0.40000001,-1.17552662,-0.09138828,0.73762590,2.00000000,-1.79999995,-0.34253260,-0.40000001,0.55785936,0.12306391,-0.41956374,1.01823223,0.15952259,-0.35264426,-0.13112174,-0.10696784,-0.16041946,0.59820873,-0.16419354,-0.12586690
-1.87787867,-1.85309124,0.62891489,-0.04179657,0.08615386,-0.04962240,-0.99416709,0.72079569,0.23797050,0.44999999,-0.53036201,0.00000000,-0.09750777,2.00000000,-1.19327080,-0.24162312,-0.40000001,-1.07842612,-0.10795306,0.81297660,2.00000000,-1.79999995,-0.32313362,-0.40000001,0.55950409,0.12623614,-0.44002753,1.07040846,0.19048737,-0.34690681,-0.09544992,-0.07972381,-0.25014398,0.65727371,-0.24808636,-0.18295804
-1.87501085,-1.85935628,0.62162024,-0.04384269,0.09329597,-0.03330943,-0.99411476,0.81635052,0.23479842,0.44999999,-0.46992129,0.00000000,-0.09622490,2.00000000,-1.20148754,-0.22221814,-0.40000001,-1.00763178,-0.12549190,0.87419194,2.00000000,-1.79999995,-0.30727971,-0.40000001,0.59529406,0.11324181,-0.41594315,1.13585484,0.20492654,-0.29038641,-0.06685077,-0.06178906,-0.29602748,0.68946046,-0.31522858,-0.20071113
-1.87357867,-1.86733747,0.61767274,-0.04737344,0.09562364,-0.02794236,-0.99389696,0.87706423,0.23542739,0.44999999,-0.42898503,0.00000000,-0.07633524,2.00000000,-1.19245791,-0.21052100,-0.40000001,-0.95768464,-0.14309084,0.92772293,2.00000000,-1.79999995,-0.30657545,-0.40000001,0.65198874,0.09492605,-0.36487705,1.18689978,0.20078938,-0.22483051,-0.04549913,-0.06609149,-0.29985645,0.68525106,-0.35941675,-0.18113211
-1.87325406,-1.87556565,0.61927050,-0.04957465,0.09432236,-0.02377525,-0.99402237,0.92189521,0.23766111,0.44999999,-0.41211623,0.00000000,-0.04017889,2.00000000,-1.16395009,-0.21315923,-0.40000001,-0.92601967,-0.14292005,0.97022617,2.00000000,-1.79999995,-0.31823671,-0.40000001,0.70124453,0.09376803,-0.32862541,1.19980693,0.20663849,-0.18287389,-0.04068583,-0.07454991,-0.30266571,0.67175704,-0.35890016,-0.17402036
-1.87317801,-1.88386631,0.62470329,-0.04816353,0.09206771,-0.01904941,-0.99440485,0.95492983,0.23888442,0.44999999,-0.41342631,0.00000000,0.00171195,2.00000000,-1.11985707,-0.23102500,-0.40000001,-0.89424580,-0.13836670,1.00742531,2.00000000,-1.79999995,-0.32927155,-0.40000001,0.72687030,0.10929531,-0.32228792,1.17192852,0.23631831,-0.19562799,-0.03722851,-0.08442140,-0.30494800,0.65243202,-0.32444894,-0.13762775
-1.87309933,-1.89168036,0.63128179,-0.04259297,0.08803789,-0.01390623,-0.99510896,0.97614431,0.24119172,0.44999999,-0.43262449,0.00000000,0.03359041,2.00000000,-1.05080211,-0.26289165,-0.40000001,-0.85277629,-0.13661103,1.04427361,2.00000000,-1.79999995,-0.33263335,-0.40000001,0.73457086,0.12857926,-0.32104328,1.11969948,0.26776665,-0.21319535,-0.02613728,-0.08627684,-0.33864522,0.63389677,-0.28968078,-0.11291073
-1.87268281,-1.89916551,0.63570225,-0.03392997,0.08163238,-0.01428566,-0.99598235,0.98628616,0.24344367,0.44999999,-0.46551055,0.00000000,0.04657552,2.00000000,-0.97696304,-0.30347195,-0.40000001,-0.80384052,-0.14051500,1.08199084,2.00000000,-1.79999995,-0.32776073,-0.40000001,0.72288603,0.15708539,-0.32373139,1.05761719,0.28379509,-0.20850734,-0.01292512,-0.08058981,-0.38604918,0.62025899,-0.24419390,-0.09052848
-1.87185371,-1.90603578,0.63541371,-0.02503621,0.07486414,-0.01962201,-0.99668628,0.99231625,0.24368253,0.44999999,-0.50455242,0.00000000,0.04175470,2.00000000,-0.93105543,-0.34041175,-0.40000001,-0.75839150,-0.15203355,1.12007785,2.00000000,-1.79999995,-0.31574306,-0.40000001,0.70433092,0.18599337,-0.32406232,1.00643981,0.27600551,-0.18977252,0.00894142,-0.07924496,-0.43012679,0.60779852,-0.23345567,-0.05477229
-1.87059987,-1.91272366,0.63136089,-0.01893601,0.06691539,-0.02680945,-0.99721867,0.99650455,0.24466553,0.44999999,-0.55341095,0.00000000,0.02779545,2.00000000,-0.91284198,-0.36626476,-0.40000001,-0.72564340,-0.16680963,1.15467346,2.00000000,-1.79999995,-0.30200684,-0.40000001,0.69698399,0.19869378,-0.30379707,0.97901833,0.24842905,-0.14226834,0.03564700,-0.07780598,-0.48577487,0.59358978,-0.26054198,-0.03201803
-1.86902273,-1.91868162,0.62675303,-0.01592603,0.05784620,-0.03578442,-0.99755687,0.99774426,0.24673991,0.44999999,-0.61593229,0.00000000,0.00830300,2.00000000,-0.90890557,-0.37920961,-0.40000001,-0.70497829,-0.17450918,1.18524408,2.00000000,-1.79999995,-0.29022658,-0.40000001,0.69678110,0.19517499,-0.25506055,0.96744865,0.19261794,-0.05715131,0.05334411,-0.07346912,-0.54428124,0.58318627,-0.29475445,-0.04912957
-1.86666942,-1.92386699,0.62334675,-0.01391761,0.05069416,-0.04610228,-0.99755251,0.99633133,0.24570665,0.44999999,-0.69670749,0.00000000,-0.01590781,2.00000000,-0.92486697,-0.38128525,-0.40000001,-0.68160963,-0.16785187,1.21356821,1.99387193,-1.79999995,-0.28339133,-0.40000001,0.68221611,0.19080593,-0.20885296,0.95371044,0.10876125,0.02214505,0.05635609,-0.07620327,-0.56120598,0.57927120,-0.30866230,-0.04836936
-1.86328316,-1.92753541,0.62239200,-0.01076348,0.04565800,-0.05214157,-0.99753737,0.99323428,0.24023373,0.44999999,-0.79854530,0.00000000,-0.04762521,2.00000000,-0.95857990,-0.37692252,-0.40000001,-0.65511715,-0.14363453,1.23605645,1.98242962,-1.79999995,-0.28536665,-0.40000001,0.65426397,0.18445639,-0.17406374,0.92716426,0.02535024,0.05320961,0.03210300,-0.07882154,-0.54505622,0.60303682,-0.29605025,-0.03223879
-1.85838485,-1.93030798,0.62402636,-0.00488144,0.04280648,-0.06001122,-0.99726748,0.96856678,0.22612335,0.44999999,-0.92369545,0.00000000,-0.09501717,2.00000000,-0.98758364,-0.37692252,-0.40000001,-0.62261200,-0.10811944,1.24669862,1.97169971,-1.79999995,-0.30501074,-0.40000001,0.60669863,0.18413198,-0.15794697,0.88315332,-0.02298535,0.08604120,-0.03248753,-0.06688321,-0.50334328,0.67944664,-0.24380331,-0.03744551
-1.85222983,-1.93139946,0.62643242,0.00347338,0.04294314,-0.07613903,-0.99616599,0.91230124,0.19487154,0.44785237,-1.05442417,0.00000000,-0.15741390,2.00000000,-1.00255644,-0.38050804,-0.40000001,-0.58482254,-0.06811166,1.24188542,1.95883441,-1.79999995,-0.32946724,-0.40000001,0.53735441,0.18493733,-0.15094021,0.82448143,-0.06748445,0.12141730,-0.11895553,-0.02771357,-0.45696023,0.79933321,-0.18686138,-0.06933043
-1.84482849,-1.93160713,0.62727118,0.01163329,0.05011129,-0.10289367,-0.99336118,0.82207286,0.14226304,0.44700292,-1.17844439,0.00000000,-0.22577727,2.00000000,-1.01819992,-0.38743776,-0.40000001,-0.54937088,-0.03245183,1.21439397,1.93830681,-1.79999995,-0.35392937,-0.40000001,0.45060647,0.18845612,-0.15470363,0.77123696,-0.11256970,0.16225758,-0.20368657,0.03013569,-0.40681016,0.94307673,-0.14042959,-0.12596387
-1.83581603,-1.93206894,0.62555319,0.01734204,0.06400838,-0.14349964,-0.98742598,0.69355810,0.07590129,0.44700292,-1.27808511,0.00000000,-0.28880328,2.00000000,-1.03620780,-0.39441150,-0.40000001,-0.52295107,-0.00981011,1.16875005,1.91400778,-1.79999995,-0.37680182,-0.40000001,0.35742873,0.19282518,-0.17216364,0.73680747,-0.15218869,0.20431657,-0.27008176,0.08329462,-0.35079420,1.08251107,-0.10827421,-0.18567017
-1.82538545,-1.93325615,0.62256730,0.01901073,0.08077721,-0.19754000,-0.97677612,0.52528417,0.00859018,0.44700292,-1.34893775,0.00000000,-0.33514145,2.00000000,-1.04455197,-0.40000001,-0.40000001,-0.50001138,-0.00150449,1.11011839,1.88636816,-1.79999995,-0.39555299,-0.40000001,0.27079889,0.19917472,-0.20426549,0.72248399,-0.19174813,0.26103556,-0.30382869,0.11656086,-0.30456772,1.18171549,-0.10697755,-0.24771878
-1.81388330,-1.93473482,0.62100244,0.01654141,0.09792983,-0.25629929,-0.96148157,0.33874452,-0.05218692,0.44700292,-1.38978171,0.00000000,-0.35566938,2.00000000,-1.04479742,-0.40000001,-0.40000001,-0.48324543,0.00000000,1.05237317,1.84698224,-1.79999995,-0.40000001,-0.40000001,0.19642551,0.20000000,-0.24497655,0.72008407,-0.23404840,0.28111508,-0.29715225,0.13109870,-0.28512251,1.21725070,-0.12635954,-0.29324198
-1.80121255,-1.93697476,0.62244582,0.01089067,0.11438283,-0.31786633,-0.94114774,0.13764827,-0.09616358,0.44915056,-1.40975642,0.00000000,-0.35247421,2.00000000,-1.04814482,-0.40000001,-0.40000001,-0.47035167,0.00000000,1.01156807,1.79839957,-1.79999995,-0.40000001,-0.40000001,0.13004984,0.20000000,-0.29349884,0.71986246,-0.24907435,0.28232682,-0.26333645,0.11162393,-0.26333663,1.19580352,-0.13721788,-0.30909458
